city,name,price,area,address,distinct
almaty,2-комнатная квартира,200 000 〒,50 м²,Казыбек би 43/9 — Барибаева,Медеуский р-н
almaty,2-комнатная квартира,300 000 〒,70 м²,Бальзака 8,Бостандыкский р-н
almaty,2-комнатная квартира,220 000 〒,60 м²,Тажибаевой,Бостандыкский р-н
almaty,2-комнатная квартира,140 000 〒,39 м²,Кармысова 46/2 — Кабанбай батыра,Медеуский р-н
almaty,2-комнатная квартира,180 000 〒,60 м²,Абая 150/230,Бостандыкский р-н
almaty,2-комнатная квартира,350 000 〒,70 м²,Ходжанова 76 — Аль-Фараби,Бостандыкский р-н
almaty,2-комнатная квартира,200 000 〒,55 м²,мкр Самал-1,Медеуский р-н
almaty,2-комнатная квартира,140 000 〒,54 м²,Желтоксан — Карасай Батыра,Алмалинский р-н
almaty,2-комнатная квартира,110 000 〒,43 м²,Жарокова 7 — Толе би,Алмалинский р-н
almaty,3-комнатная квартира,200 000 〒,100 м²,Навои,Ауэзовский р-н
almaty,3-комнатная квартира,270 000 〒,112 м²,Тимирязева 5,Бостандыкский р-н
almaty,1-комнатная квартира,90 000 〒,39 м²,мкр Атырау,Медеуский р-н
almaty,3-комнатная квартира,310 000 〒,85 м²,Каирбекова — Гоголя,Медеуский р-н
almaty,2-комнатная квартира,180 000 〒,55 м²,мкр Рахат,Наурызбайский р-н
almaty,2-комнатная квартира,140 000 〒,45 м²,Б. Момышулы,Ауэзовский р-н
almaty,1-комнатная квартира,100 000 〒,38 м²,Джамбула 231 — Розыбакиева,Алмалинский р-н
almaty,2-комнатная квартира,160 000 〒,58 м²,Гоголя,Медеуский р-н
almaty,2-комнатная квартира,140 000 〒,44 м²,Сейфуллина — Гоголя,Алмалинский р-н
almaty,1-комнатная квартира,140 000 〒,34 м² помесячно,Желтоксан 50 — Маметовой,null
almaty,1-комнатная квартира,80 000 〒,45 м²,мкр Таугуль-2,Ауэзовский р-н
almaty,2-комнатная квартира,130 000 〒,45 м²,Наурызбай батыра 1 — Гоголя,null
almaty,2-комнатная квартира,155 000 〒,52 м²,Жарокова — Габдуллина,Бостандыкский р-н
almaty,5-комнатная квартира,600 000 〒,155 м²,Аль-Фараби 95,null
almaty,1-комнатная квартира,110 000 〒,40 м²,мкр Таугуль,Ауэзовский р-н
almaty,4-комнатная квартира,450 000 〒,180 м²,мкр Нурлытау (Энергетик),Бостандыкский р-н
almaty,2-комнатная квартира,130 000 〒,60 м²,мкр Жетысу-2,Ауэзовский р-н
almaty,2-комнатная квартира,300 000 〒,80 м²,Богенбай батыра 79,null
almaty,2-комнатная квартира,130 000 〒,54 м²,мкр Жетысу-1 34 — Момышулы (пр. Абая),Ауэзовский р-н
almaty,3-комнатная квартира,400 000 〒,150 м²,Маркова 75,null
almaty,1-комнатная квартира,90 000 〒,40 м²,Розыбакиева 31 — Джамбула,Алмалинский р-н
almaty,2-комнатная квартира,110 000 〒,50 м²,Богенбай Батыра — Бруно,Алмалинский р-н
almaty,2-комнатная квартира,120 000 〒,42 м²,мкр №2,Ауэзовский р-н
almaty,2-комнатная квартира,120 000 〒,45 м²,Сатпаева 109 — Туркебаева,Бостандыкский р-н
almaty,1-комнатная квартира,90 000 〒,24 м²,мкр №10,Ауэзовский р-н
almaty,2-комнатная квартира,300 000 〒,75 м²,Навои 208 — Рыскулбекова,Бостандыкский р-н
almaty,1-комнатная квартира,70 000 〒,27 м²,мкр №1,Ауэзовский р-н
almaty,1-комнатная квартира,70 000 〒,27 м²,мкр №1,Ауэзовский р-н
almaty,1-комнатная квартира,80 000 〒,36 м²,Мкр. Атырау 158/9 — Кульджинский тракт,Медеуский р-н
almaty,3-комнатная квартира,200 000 〒,70 м²,Жамбыла — Наурызбай Батыра,Алмалинский р-н
almaty,3-комнатная квартира,600 000 〒,125 м²,проспект Абылай Хана 92 — Кабанбай Батыра,Алмалинский р-н
almaty,2-комнатная квартира,160 000 〒,65 м²,мкр Самал-2,Медеуский р-н
almaty,1-комнатная квартира,30 000 〒,30 м²,мкр Айгерим-1,Алатауский р-н
almaty,3-комнатная квартира,650 000 〒,157 м²,Фурманова 301,Медеуский р-н
almaty,5-комнатная квартира,650 000 〒,232 м²,Бухар жырау 23,Бостандыкский р-н
almaty,2-комнатная квартира,155 000 〒,57 м²,Шевченко 234 — Байзакова,Алмалинский р-н
almaty,3-комнатная квартира,400 000 〒,130 м²,мкр Самал-2,Медеуский р-н
almaty,4-комнатная квартира,450 000 〒,130 м²,Достык 119,Медеуский р-н
almaty,1-комнатная квартира,220 000 〒,40 м²,проспект Абая 109/6 — Манаса,null
almaty,2-комнатная квартира,90 000 〒,61 м²,мкр Баганашыл 22,Бостандыкский р-н
almaty,3-комнатная квартира,185 000 〒,48 м²,Панфилова — Маметовой,Алмалинский р-н
almaty,3-комнатная квартира,280 000 〒,90 м²,Гоголя 20 — Абдулинных,Медеуский р-н
almaty,3-комнатная квартира,220 000 〒,73 м²,Масанчи 100 — Абая,Бостандыкский р-н
almaty,2-комнатная квартира,120 000 〒,60 м²,мкр Таугуль-3,Ауэзовский р-н
almaty,3-комнатная квартира,40 000 〒,45 м²,улица Есенберлина 27 — Шакшак Жанибек,Медеуский р-н
almaty,2-комнатная квартира,180 000 〒,52 м²,Панфилова 57 — Маметова,Алмалинский р-н
almaty,2-комнатная квартира,250 000 〒,70 м²,проспект Достык 71 — Курмангазы,Медеуский р-н
almaty,1-комнатная квартира,60 000 〒,20 м²,улица Досмухамедова — Гоголя,Алмалинский р-н
almaty,2-комнатная квартира,200 000 〒,50 м²,Ходжанова 76 — проспект Аль-Фараби,Бостандыкский р-н
almaty,2-комнатная квартира,200 000 〒,68 м²,мкр Орбита-3,Бостандыкский р-н
almaty,2-комнатная квартира,270 000 〒,100 м²,Шевченко 154,Алмалинский р-н
almaty,2-комнатная квартира,150 000 〒,44 м²,мкр Алмагуль,Бостандыкский р-н
almaty,3-комнатная квартира,210 000 〒,99 м²,Солодовникова 21а,Бостандыкский р-н
almaty,3-комнатная квартира,900 000 〒,140 м²,Назарбаева 224 — Ганди,Бостандыкский р-н
almaty,1-комнатная квартира,125 000 〒,35 м²,Манаса 73 — Бухар Жырау,Бостандыкский р-н
almaty,3-комнатная квартира,260 000 〒,75 м²,мкр Алмагуль,Бостандыкский р-н
